web-scraper-order,web-scraper-start-url,player,team,postion,value,popularity
1624189734-1911,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Sime Vrsaljko,Wales,Angreb,5.189.000,"1,5%"
1624189734-2423,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Tomas Hubocan,Nordmakedonien,Midtbane,1.997.000,"0,0%"
1624189734-1875,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Louis Schaub,Belgien,Angreb,7.086.000,"0,7%"
1624189734-1963,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Goran Pandev,Italien,Midtbane,4.490.000,"1,7%"
1624189734-2367,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Corentin Tolisso,Ungarn,Midtbane,2.482.000,"0,1%"
1624189734-2192,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Paul Pogba,Skotland,Midtbane,3.004.000,"0,1%"
1624189734-2167,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Kerem Akturkoglu,Spanien,Midtbane,3.034.000,"0,8%"
1624189734-1928,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Marcus Danielson,Spanien,Mål,4.990.000,"0,5%"
1624189734-2310,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Emil Krafth,Slovakiet,Midtbane,2.516.000,"0,0%"
1624189734-1960,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Kevin Volland,Tyskland,Mål,4.490.000,"0,1%"
1624189734-2116,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Gareth Bale,Wales,Mål,3.490.000,"0,0%"
1624189734-1898,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Darko Churlinov,Tyskland,Mål,5.545.000,"3,2%"
1624189734-2481,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Dries Mertens,Nordmakedonien,Midtbane,1.967.000,"0,1%"
1624189734-2004,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Adam Nagy,Tyskland,Forsvar,4.050.000,"3,6%"
1624189734-2479,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Callum McGregor,Nordmakedonien,Midtbane,1.971.000,"0,1%"
1624189734-1979,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Patrik Hrosovsky,Italien,Midtbane,4.164.000,"11,8%"
1624189734-2356,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Bernd Leno,Wales,Midtbane,2.490.000,"0,1%"
1624189734-2296,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Wayne Hennessey,Slovakiet,Forsvar,2.536.000,"0,1%"
1624189734-1909,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Manuel Neuer,Holland,Angreb,5.198.000,"3,8%"
1624189734-2425,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Daniel Avramovski,Tjekkiet,Forsvar,1.990.000,"0,2%"
1624189734-2182,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Antonio Rüdiger,Tyskland,Forsvar,3.019.000,"0,1%"
1624189734-2086,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Stefan Spirovski,Frankrig,Forsvar,3.509.000,"0,6%"
1624189734-2468,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Dylan Levitt,Wales,Forsvar,1.990.000,"0,2%"
1624189734-2405,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Peter Pekarik,Slovakiet,Midtbane,2.027.000,"0,0%"
1624189734-2308,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Wout Weghorst,Tjekkiet,Angreb,2.524.000,"0,1%"
1624189734-1922,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,David Zima,England,Mål,4.995.000,"0,0%"
1624189734-2365,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Marcel Halstenberg,Danmark,Angreb,2.484.000,"2,6%"
1624189734-2236,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Lucas Digne,Danmark,Midtbane,2.990.000,"0,5%"
1624189734-2005,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Tom Lockyer,Polen,Mål,4.050.000,"2,2%"
1624189734-2246,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Tomas Suslov,Kroatien,Forsvar,2.989.000,"0,8%"
1624189734-2176,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Adam Hlozek,Holland,Midtbane,3.027.000,"2,2%"
1624189734-1966,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Wojciech Szczesny,Spanien,Mål,4.490.000,"0,1%"
1624189734-1959,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Dejan Lovren,Frankrig,Angreb,4.490.000,"0,2%"
1624189734-2179,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ryan Gravenberch,Ukraine,Midtbane,3.027.000,"0,1%"
1624189734-2211,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Wissam Ben Yedder,Frankrig,Midtbane,2.990.000,"1,2%"
1624189734-1950,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Viktor Tsygankov,Frankrig,Angreb,4.507.000,"1,6%"
1624189734-2085,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Moussa Sissoko,Rusland,Forsvar,3.510.000,"0,4%"
1624189734-2362,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Olivier Giroud,Ukraine,Midtbane,2.487.000,"0,1%"
1624189734-2001,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Mario Fernandes,Sverige,Midtbane,4.054.000,"0,1%"
1624189734-2031,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Oleksandr Zubkov,Spanien,Forsvar,3.990.000,"0,2%"
1624189734-2341,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Viktor Claesson,Rusland,Midtbane,2.490.000,"0,0%"
1624189734-2174,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Denis Makarov,Østrig,Midtbane,3.027.000,"0,1%"
1624189734-1957,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Stefan Ilsanker,England,Forsvar,4.490.000,"0,8%"
1624189734-2060,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Marten de Roon,Holland,Midtbane,3.578.000,"1,9%"
1624189734-2129,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Granit Xhaka,Schweiz,Midtbane,3.482.000,"1,1%"
1624189734-2257,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Marcelo Brozovic,Kroatien,Midtbane,2.976.000,"1,0%"
1624189734-2417,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Kacper Kozlowski,Polen,Midtbane,2.007.000,"0,3%"
1624189734-2280,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Paulus Arajuuri,Finland,Forsvar,2.576.000,"0,1%"
1624189734-2145,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Joel Pohjanpalo,Finland,Angreb,3.156.000,"0,1%"
1624189734-2354,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Dorukhan Tokoz,Tyrkiet,Midtbane,2.490.000,"0,1%"
1624189734-2343,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Greg Taylor,Skotland,Forsvar,2.490.000,"0,0%"
1624189734-2395,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Tomas Kalas,Tjekkiet,Forsvar,2.116.000,"0,2%"
1624189734-2440,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Tyler Roberts,Wales,Angreb,1.990.000,"0,5%"
1624189734-2389,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Umut Meras,Tyrkiet,Forsvar,2.452.000,"0,1%"
1624189734-2327,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Daniel Gazdag,Ungarn,Midtbane,2.490.000,"0,0%"
1624189734-1910,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Maarten Stekelenburg,Holland,Mål,5.193.000,"1,2%"
1624189734-2286,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ethan Ampadu,Wales,Forsvar,2.554.000,"0,1%"
1624189734-1876,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ilkay Gündogan,Tyskland,Midtbane,7.040.000,"0,6%"
1624189734-2447,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,David Turnbull,Skotland,Midtbane,1.990.000,"0,1%"
1624189734-1953,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Ruben Dias,Portugal,Forsvar,4.497.000,"5,3%"
1624189734-2359,https://www.holdet.dk/da/euro-cup-fantasy-2020/userteam/new,Stuart Armstrong,Skotland,Midtbane,2.488.000,"0,2%"
